FileType,RowId,ActivityId,Time,LatitudeDegrees,LongitudeDegrees,DistanceMeters,AltitudeMeters,Speed,HeartRate,Cadence,Watts,Temperature
fit,2495,_garminoriginalfilewithstagespowermeter,2020/02/01 09:18:42,50.82933411933482,0.3557509370148182,18.90127,24.600000000000023,30.063600000000005,151.0,79.0,262,8
fit,2496,_garminoriginalfilewithstagespowermeter,2020/02/01 09:18:43,50.82927661947906,0.3556709736585617,18.90975,24.200000000000045,30.538800000000002,151.0,79.0,245,8
fit,2497,_garminoriginalfilewithstagespowermeter,2020/02/01 09:18:44,50.82921761088073,0.35558849573135376,18.91837,24.0,31.031999999999996,151.0,80.0,253,8
fit,2498,_garminoriginalfilewithstagespowermeter,2020/02/01 09:18:45,50.82915994338691,0.35550677217543125,18.926689999999997,24.399999999999977,29.948400000000003,151.0,79.0,252,8
fit,2499,_garminoriginalfilewithstagespowermeter,2020/02/01 09:18:46,50.82910495810211,0.35542446188628674,18.93501,24.0,29.948400000000003,151.0,80.0,212,8
fit,2500,_garminoriginalfilewithstagespowermeter,2020/02/01 09:18:47,50.82904938608408,0.3553421515971422,18.94352,23.600000000000023,30.661199999999997,151.0,80.0,213,8
fit,2501,_garminoriginalfilewithstagespowermeter,2020/02/01 09:18:48,50.82899331115186,0.3552604280412197,18.95204,22.799999999999955,30.661199999999997,151.0,79.0,209,8
fit,2502,_garminoriginalfilewithstagespowermeter,2020/02/01 09:18:49,50.828936817124486,0.35517744719982147,18.960630000000002,23.0,30.906000000000002,152.0,80.0,210,8
fit,2503,_garminoriginalfilewithstagespowermeter,2020/02/01 09:18:50,50.82887655124068,0.35509840585291386,18.969279999999998,23.200000000000045,31.1544,152.0,83.0,221,8
fit,2504,_garminoriginalfilewithstagespowermeter,2020/02/01 09:18:51,50.82881879992783,0.35501567646861076,18.97804,23.399999999999977,31.536,151.0,83.0,234,8
fit,2505,_garminoriginalfilewithstagespowermeter,2020/02/01 09:18:52,50.82876012660563,0.3549293428659439,18.986909999999998,23.399999999999977,31.9284,152.0,82.0,270,8
fit,2506,_garminoriginalfilewithstagespowermeter,2020/02/01 09:18:53,50.82870287820697,0.3548420872539282,18.99571,23.200000000000045,31.665599999999998,152.0,83.0,265,8
fit,2507,_garminoriginalfilewithstagespowermeter,2020/02/01 09:18:54,50.82864277996123,0.35475466400384903,19.00461,23.399999999999977,32.061600000000006,152.0,83.0,222,8
fit,2508,_garminoriginalfilewithstagespowermeter,2020/02/01 09:18:55,50.82858670502901,0.35466271452605724,19.013450000000002,23.399999999999977,31.7988,152.0,84.0,202,8
fit,2509,_garminoriginalfilewithstagespowermeter,2020/02/01 09:18:56,50.82852660678327,0.3545775543898344,19.02232,23.600000000000023,31.9284,152.0,83.0,208,8
fit,2510,_garminoriginalfilewithstagespowermeter,2020/02/01 09:18:57,50.828467262908816,0.3544938191771507,19.03118,23.399999999999977,31.9284,152.0,83.0,234,8
fit,2511,_garminoriginalfilewithstagespowermeter,2020/02/01 09:18:58,50.82840993069112,0.35440564155578613,19.03987,23.799999999999955,31.2804,153.0,83.0,230,8
fit,2512,_garminoriginalfilewithstagespowermeter,2020/02/01 09:18:59,50.82835209555924,0.35432182252407074,19.048560000000002,24.200000000000045,31.2804,153.0,83.0,188,8
fit,2513,_garminoriginalfilewithstagespowermeter,2020/02/01 09:19:00,50.82829585298896,0.3542366623878479,19.057290000000002,23.600000000000023,31.41,153.0,82.0,199,8
fit,2514,_garminoriginalfilewithstagespowermeter,2020/02/01 09:19:01,50.82823625765741,0.3541533462703228,19.06598,23.200000000000045,31.2804,153.0,82.0,207,8
fit,2515,_garminoriginalfilewithstagespowermeter,2020/02/01 09:19:02,50.82817800343037,0.3540688566863537,19.0747,23.399999999999977,31.41,154.0,83.0,207,8
fit,2516,_garminoriginalfilewithstagespowermeter,2020/02/01 09:19:03,50.82812058739364,0.3539834450930357,19.083389999999998,23.799999999999955,31.2804,154.0,82.0,283,8
fit,2517,_garminoriginalfilewithstagespowermeter,2020/02/01 09:19:04,50.8280641771853,0.3538986202329397,19.09201,24.0,31.031999999999996,154.0,82.0,257,8
fit,2518,_garminoriginalfilewithstagespowermeter,2020/02/01 09:19:05,50.82800575532019,0.35381656140089035,19.10053,24.0,30.661199999999997,154.0,81.0,283,8
fit,2519,_garminoriginalfilewithstagespowermeter,2020/02/01 09:19:06,50.82794867455959,0.35373483784496784,19.10891,24.200000000000045,30.1824,154.0,81.0,263,8
fit,2520,_garminoriginalfilewithstagespowermeter,2020/02/01 09:19:07,50.82789486274123,0.3536540362983942,19.11704,24.600000000000023,29.268000000000004,154.0,79.0,240,8
fit,2521,_garminoriginalfilewithstagespowermeter,2020/02/01 09:19:08,50.827840799465775,0.35357323475182056,19.12524,24.399999999999977,29.491200000000003,154.0,77.0,248,8
fit,2522,_garminoriginalfilewithstagespowermeter,2020/02/01 09:19:09,50.827785981819034,0.3534951154142618,19.13343,24.0,29.491200000000003,154.0,77.0,268,8
fit,2523,_garminoriginalfilewithstagespowermeter,2020/02/01 09:19:10,50.827730828896165,0.3534164931625128,19.141560000000002,23.600000000000023,29.268000000000004,154.0,77.0,246,8
fit,2524,_garminoriginalfilewithstagespowermeter,2020/02/01 09:19:11,50.82767534069717,0.35334231331944466,19.1496,23.799999999999955,28.9404,154.0,77.0,229,8
fit,2525,_garminoriginalfilewithstagespowermeter,2020/02/01 09:19:12,50.82762102596462,0.35326545126736164,19.15757,23.399999999999977,28.7244,154.0,76.0,241,8
fit,2526,_garminoriginalfilewithstagespowermeter,2020/02/01 09:19:13,50.82756604067981,0.35318925976753235,19.1658,23.799999999999955,29.602800000000002,154.0,77.0,249,8
fit,2527,_garminoriginalfilewithstagespowermeter,2020/02/01 09:19:14,50.82751080393791,0.3531116433441639,19.17408,23.600000000000023,29.833200000000005,154.0,77.0,334,8
fit,2528,_garminoriginalfilewithstagespowermeter,2020/02/01 09:19:15,50.82745313644409,0.353032685816288,19.182470000000002,24.200000000000045,30.1824,154.0,78.0,255,8
fit,2529,_garminoriginalfilewithstagespowermeter,2020/02/01 09:19:16,50.827396055683494,0.3529570810496807,19.19082,24.600000000000023,30.063600000000005,154.0,79.0,266,8
fit,2530,_garminoriginalfilewithstagespowermeter,2020/02/01 09:19:17,50.82734006457031,0.35287778824567795,19.19914,24.399999999999977,29.948400000000003,153.0,77.0,225,8
fit,2531,_garminoriginalfilewithstagespowermeter,2020/02/01 09:19:18,50.82728264853358,0.3528006747364998,19.20759,24.0,30.419999999999998,153.0,78.0,203,8
fit,2532,_garminoriginalfilewithstagespowermeter,2020/02/01 09:19:19,50.82722355611622,0.35272272303700447,19.21594,23.0,30.063600000000005,153.0,78.0,210,8
fit,2533,_garminoriginalfilewithstagespowermeter,2020/02/01 09:19:20,50.82716672681272,0.3526424244046211,19.22436,23.799999999999955,30.3012,153.0,80.0,193,8
fit,2534,_garminoriginalfilewithstagespowermeter,2020/02/01 09:19:21,50.82710872404277,0.35256254486739635,19.23291,23.399999999999977,30.7836,153.0,80.0,186,8
fit,2535,_garminoriginalfilewithstagespowermeter,2020/02/01 09:19:22,50.8270503859967,0.3524845093488693,19.24143,24.200000000000045,30.661199999999997,154.0,81.0,209,8
fit,2536,_garminoriginalfilewithstagespowermeter,2020/02/01 09:19:23,50.82699095830321,0.352404797449708,19.250049999999998,24.399999999999977,31.031999999999996,154.0,81.0,238,8
fit,2537,_garminoriginalfilewithstagespowermeter,2020/02/01 09:19:24,50.82693069241941,0.3523249179124832,19.258599999999998,24.0,30.7836,154.0,81.0,283,8
fit,2538,_garminoriginalfilewithstagespowermeter,2020/02/01 09:19:25,50.82686925306916,0.3522441163659096,19.26711,24.0,30.661199999999997,154.0,80.0,280,8
fit,2539,_garminoriginalfilewithstagespowermeter,2020/02/01 09:19:26,50.82680798135698,0.35216331481933594,19.27584,24.200000000000045,31.41,154.0,82.0,224,8
fit,2540,_garminoriginalfilewithstagespowermeter,2020/02/01 09:19:27,50.82674662582576,0.3520831000059843,19.28449,24.799999999999955,31.1544,154.0,81.0,222,8
fit,2541,_garminoriginalfilewithstagespowermeter,2020/02/01 09:19:28,50.82668795250356,0.3520028851926327,19.29291,24.799999999999955,30.3012,154.0,81.0,214,8
fit,2542,_garminoriginalfilewithstagespowermeter,2020/02/01 09:19:29,50.82662760280073,0.35192803479731083,19.30133,24.399999999999977,30.3012,154.0,81.0,197,8
fit,2543,_garminoriginalfilewithstagespowermeter,2020/02/01 09:19:30,50.82656733691692,0.3518495801836252,19.30978,23.799999999999955,30.419999999999998,153.0,79.0,187,8
fit,2544,_garminoriginalfilewithstagespowermeter,2020/02/01 09:19:31,50.826508244499564,0.3517717123031616,19.31807,24.0,29.833200000000005,154.0,80.0,184,8
fit,2545,_garminoriginalfilewithstagespowermeter,2020/02/01 09:19:32,50.82645074464381,0.35169728100299835,19.32632,24.200000000000045,29.718000000000004,154.0,79.0,206,8
fit,2546,_garminoriginalfilewithstagespowermeter,2020/02/01 09:19:33,50.82639374770224,0.35162536427378654,19.33448,25.0,29.3796,154.0,77.0,214,8
fit,2547,_garminoriginalfilewithstagespowermeter,2020/02/01 09:19:34,50.82633750513196,0.351551016792655,19.34277,24.399999999999977,29.833200000000005,154.0,78.0,203,8
fit,2548,_garminoriginalfilewithstagespowermeter,2020/02/01 09:19:35,50.82627874799073,0.35147792659699917,19.35096,24.399999999999977,29.491200000000003,154.0,77.0,212,8
fit,2549,_garminoriginalfilewithstagespowermeter,2020/02/01 09:19:36,50.82621940411627,0.35140374675393105,19.35934,23.799999999999955,30.1824,155.0,77.0,202,8
fit,2550,_garminoriginalfilewithstagespowermeter,2020/02/01 09:19:37,50.82616064697504,0.3513295669108629,19.36779,23.799999999999955,30.419999999999998,154.0,78.0,202,8
fit,2551,_garminoriginalfilewithstagespowermeter,2020/02/01 09:19:38,50.82610155455768,0.3512525372207165,19.376279999999998,23.799999999999955,30.538800000000002,154.0,79.0,277,8
fit,2552,_garminoriginalfilewithstagespowermeter,2020/02/01 09:19:39,50.82604154013097,0.3511735796928406,19.38493,23.799999999999955,31.1544,154.0,78.0,321,8
fit,2553,_garminoriginalfilewithstagespowermeter,2020/02/01 09:19:40,50.82597842440009,0.3510952088981867,19.393729999999998,23.600000000000023,31.665599999999998,154.0,85.0,199,8
fit,2554,_garminoriginalfilewithstagespowermeter,2020/02/01 09:19:41,50.825916063040495,0.35101776011288166,19.40252,23.200000000000045,31.665599999999998,154.0,82.0,213,8
fit,2555,_garminoriginalfilewithstagespowermeter,2020/02/01 09:19:42,50.82585227675736,0.3509399760514498,19.41125,23.600000000000023,31.41,154.0,82.0,250,8
fit,2556,_garminoriginalfilewithstagespowermeter,2020/02/01 09:19:43,50.825790921226144,0.35086403600871563,19.41967,24.200000000000045,30.3012,154.0,81.0,215,8
fit,2557,_garminoriginalfilewithstagespowermeter,2020/02/01 09:19:44,50.82573057152331,0.3507888503372669,19.42818,25.0,30.661199999999997,153.0,81.0,200,8
fit,2558,_garminoriginalfilewithstagespowermeter,2020/02/01 09:19:45,50.82566821016371,0.3507156763225794,19.4366,25.200000000000045,30.3012,153.0,80.0,185,8
fit,2559,_garminoriginalfilewithstagespowermeter,2020/02/01 09:19:46,50.82560693845153,0.35064132884144783,19.44505,24.600000000000023,30.419999999999998,153.0,79.0,207,8
fit,2560,_garminoriginalfilewithstagespowermeter,2020/02/01 09:19:47,50.825545666739345,0.3505671489983797,19.45364,24.0,30.906000000000002,153.0,77.0,290,8
fit,2561,_garminoriginalfilewithstagespowermeter,2020/02/01 09:19:48,50.825484562665224,0.35049322061240673,19.462220000000002,24.0,30.906000000000002,153.0,81.0,206,8
fit,2562,_garminoriginalfilewithstagespowermeter,2020/02/01 09:19:49,50.82542387768626,0.350416861474514,19.47091,23.799999999999955,31.2804,154.0,81.0,205,8
fit,2563,_garminoriginalfilewithstagespowermeter,2020/02/01 09:19:50,50.82536352798343,0.35034025087952614,19.47953,23.399999999999977,31.031999999999996,153.0,80.0,200,8
fit,2564,_garminoriginalfilewithstagespowermeter,2020/02/01 09:19:51,50.825301920995116,0.35026288591325283,19.488220000000002,23.399999999999977,31.2804,153.0,82.0,202,8
fit,2565,_garminoriginalfilewithstagespowermeter,2020/02/01 09:19:52,50.82523796707392,0.3501891251653433,19.496950000000002,23.200000000000045,31.41,153.0,82.0,212,8
fit,2566,_garminoriginalfilewithstagespowermeter,2020/02/01 09:19:53,50.825174851343036,0.3501119278371334,19.505779999999998,23.399999999999977,31.7988,153.0,78.0,314,8
fit,2567,_garminoriginalfilewithstagespowermeter,2020/02/01 09:19:54,50.82511140033603,0.35003255121409893,19.5148,23.200000000000045,32.464800000000004,152.0,88.0,149,8
fit,2568,_garminoriginalfilewithstagespowermeter,2020/02/01 09:19:55,50.825046775862575,0.34995099529623985,19.52374,23.399999999999977,32.1948,152.0,86.0,187,8
fit,2569,_garminoriginalfilewithstagespowermeter,2020/02/01 09:19:56,50.824982738122344,0.34987480379641056,19.53272,23.399999999999977,32.328,152.0,83.0,217,8
fit,2570,_garminoriginalfilewithstagespowermeter,2020/02/01 09:19:57,50.824919203296304,0.3497966006398201,19.54166,23.200000000000045,32.1948,152.0,85.0,191,8
fit,2571,_garminoriginalfilewithstagespowermeter,2020/02/01 09:19:58,50.824853824451566,0.3497187327593565,19.55057,23.200000000000045,32.061600000000006,152.0,84.0,217,8
fit,2572,_garminoriginalfilewithstagespowermeter,2020/02/01 09:19:59,50.824790205806494,0.34964212216436863,19.559369999999998,23.399999999999977,31.665599999999998,152.0,84.0,190,8
fit,2573,_garminoriginalfilewithstagespowermeter,2020/02/01 09:20:00,50.8247275929898,0.34956215880811214,19.568240000000003,23.600000000000023,31.9284,152.0,84.0,213,8
fit,2574,_garminoriginalfilewithstagespowermeter,2020/02/01 09:20:01,50.82466606982052,0.34948261454701424,19.57714,23.600000000000023,32.061600000000006,152.0,83.0,213,8
fit,2575,_garminoriginalfilewithstagespowermeter,2020/02/01 09:20:02,50.824607983231544,0.3494006395339966,19.58605,23.600000000000023,32.061600000000006,152.0,84.0,246,8
fit,2576,_garminoriginalfilewithstagespowermeter,2020/02/01 09:20:03,50.824547884985805,0.3493184968829155,19.59474,23.399999999999977,31.2804,152.0,82.0,241,8
fit,2577,_garminoriginalfilewithstagespowermeter,2020/02/01 09:20:04,50.82448401488364,0.3492433112114668,19.603360000000002,22.799999999999955,31.031999999999996,152.0,83.0,204,8
fit,2578,_garminoriginalfilewithstagespowermeter,2020/02/01 09:20:05,50.824422324076295,0.34916569478809834,19.61205,21.799999999999955,31.2804,152.0,83.0,198,8
fit,2579,_garminoriginalfilewithstagespowermeter,2020/02/01 09:20:06,50.82436348311603,0.34908145666122437,19.620810000000002,23.799999999999955,31.536,152.0,83.0,182,8
fit,2580,_garminoriginalfilewithstagespowermeter,2020/02/01 09:20:07,50.824303552508354,0.34899470396339893,19.62975,23.399999999999977,32.1948,152.0,82.0,227,8
fit,2581,_garminoriginalfilewithstagespowermeter,2020/02/01 09:20:08,50.82424119114876,0.3489094600081444,19.638840000000002,24.200000000000045,32.742000000000004,153.0,84.0,235,8
fit,2582,_garminoriginalfilewithstagespowermeter,2020/02/01 09:20:09,50.82417874597013,0.34882388077676296,19.64786,22.0,32.464800000000004,152.0,85.0,208,8
fit,2583,_garminoriginalfilewithstagespowermeter,2020/02/01 09:20:10,50.82411848008633,0.3487374633550644,19.65699,23.200000000000045,32.8788,153.0,85.0,187,8
fit,2584,_garminoriginalfilewithstagespowermeter,2020/02/01 09:20:11,50.82405754365027,0.3486477769911289,19.66641,22.200000000000045,33.8904,153.0,86.0,203,8
fit,2585,_garminoriginalfilewithstagespowermeter,2020/02/01 09:20:12,50.82399694249034,0.3485511336475611,19.67578,22.799999999999955,33.742799999999995,153.0,87.0,327,8
fit,2586,_garminoriginalfilewithstagespowermeter,2020/02/01 09:20:13,50.82393491640687,0.34845507703721523,19.68532,23.200000000000045,34.3404,153.0,89.0,249,8
fit,2587,_garminoriginalfilewithstagespowermeter,2020/02/01 09:20:14,50.82387381233275,0.34835943952202797,19.694860000000002,22.799999999999955,34.3404,153.0,89.0,188,8
fit,2588,_garminoriginalfilewithstagespowermeter,2020/02/01 09:20:15,50.82381430082023,0.3482603654265404,19.70449,23.200000000000045,34.65,153.0,89.0,176,8
fit,2589,_garminoriginalfilewithstagespowermeter,2020/02/01 09:20:16,50.823754873126745,0.3481597825884819,19.71398,22.799999999999955,34.1892,153.0,89.0,176,8
fit,2590,_garminoriginalfilewithstagespowermeter,2020/02/01 09:20:17,50.823692763224244,0.34805987030267715,19.723869999999998,22.799999999999955,35.6076,153.0,89.0,193,8
fit,2591,_garminoriginalfilewithstagespowermeter,2020/02/01 09:20:18,50.82363090477884,0.3479593712836504,19.733610000000002,22.799999999999955,35.0424,153.0,82.0,193,8
fit,2592,_garminoriginalfilewithstagespowermeter,2020/02/01 09:20:19,50.82356988452375,0.3478603810071945,19.74332,23.0,34.9632,153.0,80.0,210,8
fit,2593,_garminoriginalfilewithstagespowermeter,2020/02/01 09:20:20,50.823507606983185,0.3477590437978506,19.75316,23.0,35.442,153.0,81.0,205,8
fit,2594,_garminoriginalfilewithstagespowermeter,2020/02/01 09:20:21,50.82344675436616,0.3476544376462698,19.762970000000003,23.0,35.28,153.0,83.0,226,8
fit,2595,_garminoriginalfilewithstagespowermeter,2020/02/01 09:20:22,50.823385985568166,0.34754639491438866,19.7729,23.0,35.773199999999996,153.0,81.0,261,8
fit,2596,_garminoriginalfilewithstagespowermeter,2020/02/01 09:20:23,50.82332747988403,0.34743474796414375,19.78298,23.399999999999977,36.2772,153.0,83.0,246,8
fit,2597,_garminoriginalfilewithstagespowermeter,2020/02/01 09:20:24,50.823269141837955,0.3473272919654846,19.79289,24.0,35.6904,153.0,83.0,226,8
fit,2598,_garminoriginalfilewithstagespowermeter,2020/02/01 09:20:25,50.82321256399155,0.34721958450973034,19.80261,24.399999999999977,34.9632,152.0,83.0,228,8
fit,2599,_garminoriginalfilewithstagespowermeter,2020/02/01 09:20:26,50.82315841689706,0.34710802137851715,19.81232,24.0,34.9632,152.0,80.0,276,8
fit,2600,_garminoriginalfilewithstagespowermeter,2020/02/01 09:20:27,50.823101587593555,0.3470058459788561,19.821900000000003,23.600000000000023,34.495200000000004,153.0,81.0,215,8
fit,2601,_garminoriginalfilewithstagespowermeter,2020/02/01 09:20:28,50.82304953597486,0.3468982223421335,19.83136,23.600000000000023,34.038000000000004,152.0,79.0,200,8
fit,2602,_garminoriginalfilewithstagespowermeter,2020/02/01 09:20:29,50.82299865782261,0.34679009579122066,19.84081,24.0,34.038000000000004,152.0,78.0,232,8
fit,2603,_garminoriginalfilewithstagespowermeter,2020/02/01 09:20:30,50.82294593565166,0.3466885071247816,19.85004,23.799999999999955,33.2316,153.0,77.0,222,8
fit,2604,_garminoriginalfilewithstagespowermeter,2020/02/01 09:20:31,50.82289765588939,0.3465850744396448,19.859209999999997,23.799999999999955,33.019200000000005,152.0,77.0,220,8
fit,2605,_garminoriginalfilewithstagespowermeter,2020/02/01 09:20:32,50.8228487893939,0.34648021683096886,19.86835,23.399999999999977,32.8788,152.0,77.0,219,8
fit,2606,_garminoriginalfilewithstagespowermeter,2020/02/01 09:20:33,50.82279740832746,0.3463769517838955,19.8775,23.0,32.9508,152.0,75.0,286,8
fit,2607,_garminoriginalfilewithstagespowermeter,2020/02/01 09:20:34,50.82275147549808,0.3462691605091095,19.886560000000003,23.0,32.6016,152.0,76.0,246,8
fit,2608,_garminoriginalfilewithstagespowermeter,2020/02/01 09:20:35,50.82271141000092,0.3461565915495157,19.89565,23.200000000000045,32.742000000000004,152.0,77.0,241,8
fit,2609,_garminoriginalfilewithstagespowermeter,2020/02/01 09:20:36,50.82267134450376,0.3460432682186365,19.904709999999998,23.600000000000023,32.6016,152.0,75.0,334,8
fit,2610,_garminoriginalfilewithstagespowermeter,2020/02/01 09:20:37,50.822628093883395,0.3459317050874233,19.9138,23.799999999999955,32.742000000000004,152.0,76.0,243,8
fit,2611,_garminoriginalfilewithstagespowermeter,2020/02/01 09:20:38,50.82258744165301,0.3458176273852587,19.922819999999998,24.0,32.464800000000004,153.0,74.0,289,8
fit,2612,_garminoriginalfilewithstagespowermeter,2020/02/01 09:20:39,50.82254729233682,0.3457068186253309,19.9318,25.0,32.328,153.0,76.0,218,8
fit,2613,_garminoriginalfilewithstagespowermeter,2020/02/01 09:20:40,50.82250974141061,0.34559852443635464,19.94042,25.200000000000045,31.031999999999996,153.0,73.0,255,8
fit,2614,_garminoriginalfilewithstagespowermeter,2020/02/01 09:20:41,50.82247638143599,0.3454883862286806,19.94904,24.799999999999955,31.031999999999996,153.0,78.0,231,8
fit,2615,_garminoriginalfilewithstagespowermeter,2020/02/01 09:20:42,50.82244017161429,0.34538067877292633,19.95759,24.200000000000045,30.7836,153.0,80.0,246,8
fit,2616,_garminoriginalfilewithstagespowermeter,2020/02/01 09:20:43,50.82240681163967,0.3452742286026478,19.966009999999997,24.600000000000023,30.3012,153.0,80.0,246,8
fit,2617,_garminoriginalfilewithstagespowermeter,2020/02/01 09:20:44,50.82237998954952,0.3451648447662592,19.974330000000002,24.799999999999955,29.948400000000003,152.0,79.0,246,8
fit,2618,_garminoriginalfilewithstagespowermeter,2020/02/01 09:20:45,50.822352496907115,0.34505680203437805,19.982580000000002,24.399999999999977,29.718000000000004,152.0,79.0,235,8
fit,2619,_garminoriginalfilewithstagespowermeter,2020/02/01 09:20:46,50.82232525572181,0.3449465800076723,19.99077,24.0,29.491200000000003,152.0,77.0,235,8
fit,2620,_garminoriginalfilewithstagespowermeter,2020/02/01 09:20:47,50.82229709252715,0.34483778290450573,19.999029999999998,23.799999999999955,29.718000000000004,152.0,77.0,239,8
fit,2621,_garminoriginalfilewithstagespowermeter,2020/02/01 09:20:48,50.82227068953216,0.3447248786687851,20.00722,24.0,29.491200000000003,152.0,78.0,239,8
fit,2622,_garminoriginalfilewithstagespowermeter,2020/02/01 09:20:49,50.8222496509552,0.3446132317185402,20.01532,24.200000000000045,29.1564,153.0,76.0,220,8
fit,2623,_garminoriginalfilewithstagespowermeter,2020/02/01 09:20:50,50.82222601398826,0.3445033449679613,20.02339,24.200000000000045,29.048400000000004,153.0,77.0,185,8
fit,2624,_garminoriginalfilewithstagespowermeter,2020/02/01 09:20:51,50.82220665179193,0.34439018927514553,20.03143,24.0,28.9404,153.0,75.0,237,8
fit,2625,_garminoriginalfilewithstagespowermeter,2020/02/01 09:20:52,50.822185445576906,0.3442820627242327,20.03944,23.799999999999955,28.832400000000003,152.0,76.0,210,8
fit,2626,_garminoriginalfilewithstagespowermeter,2020/02/01 09:20:53,50.822167256847024,0.3441712539643049,20.047330000000002,24.200000000000045,28.407600000000002,152.0,78.0,220,8
fit,2627,_garminoriginalfilewithstagespowermeter,2020/02/01 09:20:54,50.82214739173651,0.3440627083182335,20.05519,24.799999999999955,28.3032,153.0,71.0,320,8
fit,2628,_garminoriginalfilewithstagespowermeter,2020/02/01 09:20:55,50.82212937064469,0.3439517319202423,20.06311,24.399999999999977,28.512,153.0,74.0,291,8
fit,2629,_garminoriginalfilewithstagespowermeter,2020/02/01 09:20:56,50.82211344502866,0.343839917331934,20.071060000000003,24.0,28.6164,153.0,75.0,210,8
fit,2630,_garminoriginalfilewithstagespowermeter,2020/02/01 09:20:57,50.82210020162165,0.3437252528965473,20.079009999999997,23.799999999999955,28.6164,153.0,75.0,191,8
fit,2631,_garminoriginalfilewithstagespowermeter,2020/02/01 09:20:58,50.82208846695721,0.3436079900711775,20.08693,24.0,28.512,154.0,75.0,182,8
fit,2632,_garminoriginalfilewithstagespowermeter,2020/02/01 09:20:59,50.822076397016644,0.34349173307418823,20.09488,24.0,28.6164,154.0,74.0,197,8
fit,2633,_garminoriginalfilewithstagespowermeter,2020/02/01 09:21:00,50.8220649138093,0.343377823010087,20.10289,23.799999999999955,28.832400000000003,154.0,75.0,170,8
fit,2634,_garminoriginalfilewithstagespowermeter,2020/02/01 09:21:01,50.82205259241164,0.34326475113630295,20.11084,24.200000000000045,28.6164,154.0,76.0,193,8
fit,2635,_garminoriginalfilewithstagespowermeter,2020/02/01 09:21:02,50.82204312086105,0.34315536729991436,20.11873,24.600000000000023,28.407600000000002,153.0,74.0,205,8
fit,2636,_garminoriginalfilewithstagespowermeter,2020/02/01 09:21:03,50.82202434539795,0.3430505096912384,20.12671,24.799999999999955,28.7244,153.0,75.0,188,8
fit,2637,_garminoriginalfilewithstagespowermeter,2020/02/01 09:21:04,50.82197841256857,0.3429531119763851,20.13484,25.200000000000045,29.268000000000004,153.0,75.0,251,8
fit,2638,_garminoriginalfilewithstagespowermeter,2020/02/01 09:21:05,50.82192284055054,0.3428822010755539,20.14279,25.200000000000045,28.6164,153.0,76.0,266,8
fit,2639,_garminoriginalfilewithstagespowermeter,2020/02/01 09:21:06,50.82186215557158,0.3428229410201311,20.15068,25.200000000000045,28.407600000000002,153.0,75.0,228,8
fit,2640,_garminoriginalfilewithstagespowermeter,2020/02/01 09:21:07,50.82180834375322,0.3427423909306526,20.15874,24.799999999999955,29.048400000000004,153.0,74.0,260,8
fit,2641,_garminoriginalfilewithstagespowermeter,2020/02/01 09:21:08,50.82176936790347,0.3426372818648815,20.167060000000003,25.0,29.948400000000003,152.0,77.0,264,8
fit,2642,_garminoriginalfilewithstagespowermeter,2020/02/01 09:21:09,50.821738271042705,0.34252538345754147,20.17561,25.399999999999977,30.7836,152.0,79.0,240,8
fit,2643,_garminoriginalfilewithstagespowermeter,2020/02/01 09:21:10,50.82170289941132,0.342415664345026,20.184450000000002,25.799999999999955,31.7988,152.0,79.0,237,8
fit,2644,_garminoriginalfilewithstagespowermeter,2020/02/01 09:21:11,50.821660067886114,0.3423087950795889,20.19321,25.600000000000023,31.536,152.0,82.0,192,8
fit,2645,_garminoriginalfilewithstagespowermeter,2020/02/01 09:21:12,50.8216037414968,0.34222262911498547,20.20182,24.799999999999955,31.031999999999996,152.0,83.0,206,8
fit,2646,_garminoriginalfilewithstagespowermeter,2020/02/01 09:21:13,50.82154490053654,0.3421464376151562,20.2103,23.799999999999955,30.4992,153.0,83.0,186,8
fit,2647,_garminoriginalfilewithstagespowermeter,2020/02/01 09:21:14,50.82148840650916,0.342066390439868,20.218799999999998,23.200000000000045,30.6,153.0,79.0,229,8
fit,2648,_garminoriginalfilewithstagespowermeter,2020/02/01 09:21:15,50.82143861800432,0.341970669105649,20.227490000000003,23.600000000000023,31.2804,153.0,81.0,240,8
fit,2649,_garminoriginalfilewithstagespowermeter,2020/02/01 09:21:16,50.821393774822354,0.34186203964054585,20.23636,23.200000000000045,31.9284,153.0,81.0,262,8
fit,2650,_garminoriginalfilewithstagespowermeter,2020/02/01 09:21:17,50.82135144621134,0.3417524881660938,20.24526,24.0,32.061600000000006,153.0,81.0,201,8
fit,2651,_garminoriginalfilewithstagespowermeter,2020/02/01 09:21:18,50.82131490111351,0.34164159558713436,20.25421,24.399999999999977,32.1948,154.0,84.0,201,8
fit,2652,_garminoriginalfilewithstagespowermeter,2020/02/01 09:21:19,50.821285815909505,0.3415198903530836,20.263150000000003,24.399999999999977,32.1948,154.0,84.0,177,8
fit,2653,_garminoriginalfilewithstagespowermeter,2020/02/01 09:21:20,50.82125756889582,0.34140028059482574,20.27206,23.399999999999977,32.061600000000006,154.0,85.0,181,8
fit,2654,_garminoriginalfilewithstagespowermeter,2020/02/01 09:21:21,50.82122437655926,0.3412852808833122,20.28104,22.0,32.328,154.0,84.0,241,8
fit,2655,_garminoriginalfilewithstagespowermeter,2020/02/01 09:21:22,50.82119897939265,0.34116877242922783,20.289900000000003,21.799999999999955,31.9284,154.0,85.0,236,8
